file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\minecraft\ArgumentEntity.java,net.minestom.server.command.builder.arguments.minecraft.ArgumentEntity,class,12,15,3,12,60,2,0,42,42,0.87362635,0.37777779,0.46666667,13,4,10,3,0,0,10,0,0,0,14,12,5,9,0,0,12,0,19,190,22,2,4,6,0,92,20,45,4,40,3,0,0,1,105,1,0
C:\Minestom-master\src\main\java\net\minestom\server\recipe\CampfireCookingRecipe.java,net.minestom.server.recipe.CampfireCookingRecipe,class,4,5,1,4,11,2,0,0,29,0.74545455,0.23636363,0.6727273,11,0,10,0,1,0,11,0,0,0,5,0,0,5,0,0,0,0,0,44,5,0,0,0,0,0,0,9,0,5,0,0,0,0,17,1025,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\ai\goal\RangedAttackGoal.java,net.minestom.server.entity.ai.goal.RangedAttackGoal,class,9,9,0,9,23,2,0,20,18,0.7373737,0.25,0.7777778,9,0,9,0,0,0,9,0,0,0,11,0,0,11,0,0,7,0,2,95,5,0,6,0,0,1,5,24,2,21,4,0,0,1,81,1,0
C:\Minestom-master\src\main\java\net\minestom\server\network\NetworkBuffer.java,net.minestom.server.network.NetworkBuffer$Type,interface,4,4,0,4,2,1,0,2,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,2,2,0,3,0,0,1,0,9,0,0
C:\Minestom-master\src\main\java\net\minestom\server\event\instance\InstanceUnregisterEvent.java,net.minestom.server.event.instance.InstanceUnregisterEvent,class,3,3,0,3,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
C:\Minestom-master\src\main\java\net\minestom\server\event\item\PickupExperienceEvent.java,net.minestom.server.event.item.PickupExperienceEvent,class,5,5,0,5,7,1,0,1,9,0.67857146,0.2857143,0.52380955,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,2,0,0,29,4,0,0,0,0,0,0,5,0,4,0,0,0,0,15,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\ai\GoalSelector.java,net.minestom.server.entity.ai.GoalSelector,class,7,19,12,7,14,1,7,4,47,0.77272725,0.07272727,0.07272727,11,0,9,0,1,1,11,5,0,0,2,0,0,1,1,0,0,0,0,37,5,1,2,0,0,0,0,5,0,4,2,0,0,0,67,1025,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\tameable\CatMeta.java,net.minestom.server.entity.metadata.animal.tameable.CatMeta$Color,enum,1,1,0,1,0,1,0,1,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0
C:\Minestom-master\src\main\java\net\minestom\server\instance\GeneratorImpl.java,net.minestom.server.instance.GenericModifier,interface,9,10,1,9,23,1,0,19,55,1,0,0,11,3,0,3,0,8,9,0,0,0,1,0,0,0,0,1,0,0,3,79,3,9,0,0,4,0,3,33,11,34,3,0,0,0,43,0,0
C:\Minestom-master\src\main\java\net\minestom\server\world\Difficulty.java,net.minestom.server.world.Difficulty,enum,0,0,0,0,2,1,0,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,4,1,0,1,0,0,0,0,33,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\villager\VillagerMeta.java,net.minestom.server.entity.metadata.villager.VillagerMeta$VillagerData,innerclass,4,4,0,4,7,1,0,0,3,0.5714286,0.42857143,1,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,28,3,0,0,0,0,0,0,6,0,3,0,0,0,0,10,9,0
C:\Minestom-master\src\main\java\net\minestom\server\instance\ExplosionSupplier.java,net.minestom.server.instance.ExplosionSupplier,interface,2,3,1,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Minestom-master\src\test\java\net\minestom\server\tag\TagTest.java,net.minestom.server.tag.TagTest,class,7,7,0,7,14,1,0,32,66,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,92,0,2,0,0,0,33,22,29,2,29,2,0,0,0,49,1,0
C:\Minestom-master\src\main\java\net\minestom\server\ping\ServerListPingType.java,net.minestom.server.ping.ServerListPingType,enum,9,13,4,9,11,1,0,24,1,0.6,0.26666668,0.26666668,6,4,5,0,0,1,6,0,0,0,4,3,0,4,0,0,4,0,8,66,7,1,0,0,0,15,1,12,0,15,2,0,0,4,116,1,0
C:\Minestom-master\src\test\java\net\minestom\server\inventory\InventoryTest.java,net.minestom.server.inventory.InventoryTest,class,3,3,0,3,7,1,0,17,10,0,0,0,5,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,2,1,0,0,0,8,26,9,0,11,1,0,0,2,23,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView$Option,innerclass,11,11,0,11,29,1,0,25,38,0.79629636,0.22222222,0.2888889,12,0,9,2,0,1,10,0,0,0,8,1,2,6,0,0,5,0,3,90,8,0,10,0,0,3,5,17,0,20,4,0,0,4,53,17,0
C:\Minestom-master\src\main\java\net\minestom\server\command\CommandParser.java,net.minestom.server.command.CommandParser,interface,8,12,4,8,2,1,0,0,1,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1,0
C:\Minestom-master\src\test\java\net\minestom\server\command\CommandConditionTest.java,net.minestom.server.command.CommandConditionTest$Sender,innerclass,5,5,0,5,3,1,0,1,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0
C:\Minestom-master\src\main\java\net\minestom\server\instance\block\BlockHandler.java,net.minestom.server.instance.block.BlockHandler$PlayerDestroy,innerclass,7,7,0,7,2,2,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,16,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\MinecartMeta.java,net.minestom.server.entity.metadata.minecart.MinecartMeta,class,4,4,0,4,2,3,0,0,1,1,0,0,2,0,2,0,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,10,1,0,0,0,0,0,2,2,1,2,0,0,0,0,18,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\other\FallingBlockMeta.java,net.minestom.server.entity.metadata.other.FallingBlockMeta,class,7,7,0,7,7,2,0,4,13,0.7619048,0.1904762,0.1904762,7,0,7,0,0,0,7,0,0,0,3,2,2,1,0,0,2,0,1,26,4,0,0,0,0,0,1,4,1,3,0,0,0,0,40,1,0
C:\Minestom-master\src\test\java\net\minestom\server\item\ItemAttributeTest.java,net.minestom.server.item.ItemAttributeTest,class,5,5,0,5,3,1,0,14,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,3,9,6,0,8,0,0,0,2,22,1,0
C:\Minestom-master\src\test\java\net\minestom\server\inventory\InventoryIntegrationTest.java,net.minestom.server.inventory.InventoryIntegrationTest,class,10,10,0,10,6,1,0,26,4,0.4,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,97,0,1,0,0,0,3,24,33,0,34,2,0,0,6,51,1,0
C:\Minestom-master\src\main\java\net\minestom\server\listener\SpectateListener.java,net.minestom.server.listener.SpectateListener,class,5,5,0,5,7,1,0,6,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,6,0,0,0,0,4,0,4,1,0,0,0,16,1,0
C:\Minestom-master\src\test\java\net\minestom\server\tag\TagUuidTest.java,net.minestom.server.tag.TagUuidTest,class,8,8,0,8,5,1,0,18,10,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,34,0,0,0,0,0,10,9,13,0,13,0,0,0,0,26,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\SkeletonHorseMeta.java,net.minestom.server.entity.metadata.animal.SkeletonHorseMeta,class,4,4,0,4,1,8,0,0,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,16,1,0
C:\Minestom-master\src\main\java\net\minestom\server\thread\ThreadProvider.java,net.minestom.server.thread.ThreadProvider$RefreshType,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\OcelotMeta.java,net.minestom.server.entity.metadata.animal.OcelotMeta,class,4,4,0,4,3,7,0,3,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,2,0,1,13,1,0,0,0,0,0,1,2,1,2,0,0,0,0,19,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\other\PaintingMeta.java,net.minestom.server.entity.metadata.other.PaintingMeta$Motive,enum,0,0,0,0,7,1,0,2,0,0.5714286,0.52380955,1,7,0,5,0,0,2,7,0,0,0,5,0,0,5,0,0,5,0,0,35,5,0,0,0,0,2,104,10,1,5,0,0,0,0,37,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\other\SlimeMeta.java,net.minestom.server.entity.metadata.other.SlimeMeta,class,5,6,1,5,3,4,1,5,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,2,0,1,18,1,0,0,0,0,0,3,3,2,4,1,0,0,1,21,1,0
C:\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerUseItemEvent.java,net.minestom.server.event.player.PlayerUseItemEvent,class,7,8,1,7,6,1,0,0,7,0.6666667,0.26666668,0.46666667,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,3,0,0,26,4,0,0,0,0,0,0,4,0,4,0,0,0,0,28,1,0
C:\Minestom-master\src\main\java\net\minestom\server\instance\GeneratorImpl.java,net.minestom.server.instance.GeneratorImpl$DynamicFork,innerclass,9,9,0,9,15,1,0,22,0,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,0,0,3,0,0,10,57,0,2,5,0,0,4,22,36,35,29,3,0,0,0,46,24,0
C:\Minestom-master\src\main\java\net\minestom\server\extensions\Extension.java,net.minestom.server.extensions.Extension,class,8,11,3,8,26,1,0,29,171,0.94736844,0,0,19,0,17,0,1,1,19,2,0,0,1,0,0,0,1,0,1,0,6,87,17,0,2,3,0,5,0,5,0,5,2,0,0,0,93,1025,4
C:\Minestom-master\src\main\java\net\minestom\server\entity\ai\EntityAIGroup.java,net.minestom.server.entity.ai.EntityAIGroup$GoalSelectorsArrayList,innerclass,1,1,0,1,7,4,0,9,21,0,0,0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,3,1,0,0,3,48,2,0
C:\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeModifier.java,net.minestom.server.attribute.AttributeModifier,class,2,3,1,2,6,1,0,1,0,0.5416667,0.53333336,1,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,1,27,4,0,0,0,0,0,0,4,0,4,0,0,0,0,28,1,0
C:\Minestom-master\src\main\java\net\minestom\server\event\GlobalEventHandler.java,net.minestom.server.event.GlobalEventHandler,class,2,2,0,2,1,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,17,0
C:\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerChunkUnloadEvent.java,net.minestom.server.event.player.PlayerChunkUnloadEvent,class,3,3,0,3,4,1,0,0,0,0.5,0.5,1,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,3,0,0,0,0,0,0,3,0,3,0,0,0,0,26,1,0
C:\Minestom-master\src\main\java\net\minestom\server\utils\chunk\ChunkCache.java,net.minestom.server.utils.chunk.ChunkCache,class,9,9,0,9,8,1,0,6,0,0.11111111,1,1,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,2,27,2,0,4,0,0,0,0,8,0,6,2,0,0,0,16,17,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\ai\EntityAIGroup.java,net.minestom.server.entity.ai.EntityAIGroup,class,6,11,5,6,14,4,0,10,4,0.6666667,0.1,0.1,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,2,0,0,75,3,1,6,0,0,1,0,6,0,4,3,0,1,0,57,1,0
C:\Minestom-master\src\test\java\net\minestom\server\collision\EntityBlockPhysicsIntegrationTest.java,net.minestom.server.collision.EntityBlockPhysicsIntegrationTest,class,13,14,1,13,102,1,0,38,2014,0.96875,0,0,64,3,61,3,0,0,61,0,0,0,1,1,0,1,0,0,1,0,81,684,2,31,1,0,9,32,943,254,21,245,2,0,0,0,134,1,0
C:\Minestom-master\src\test\java\net\minestom\server\entity\PlayerSkinTest.java,net.minestom.server.entity.PlayerSkinTest,class,1,1,0,1,2,1,0,3,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,2,0,2,0,0,0,0,11,1,0
C:\Minestom-master\src\main\java\net\minestom\server\instance\palette\Palette.java,net.minestom.server.instance.palette.Palette,interface,6,16,10,6,17,1,0,2,136,0,0,0,17,3,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,2,37,4,0,0,0,0,0,6,1,1,1,0,0,3,0,48,1,0
C:\Minestom-master\src\main\java\net\minestom\server\utils\crypto\KeyUtils.java,net.minestom.server.utils.crypto.KeyUtils$KeyAlgorithm,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Minestom-master\src\main\java\net\minestom\server\utils\instance\InstanceUtils.java,net.minestom.server.utils.instance.InstanceUtils,class,3,3,0,3,11,1,0,4,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,4,0,4,0,0,2,0,2,2,0,0,0,23,17,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\tameable\ParrotMeta.java,net.minestom.server.entity.metadata.animal.tameable.ParrotMeta,class,5,5,0,5,3,8,0,4,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,2,0,1,15,1,0,0,0,0,0,2,2,1,2,0,0,1,0,28,1,0
C:\Minestom-master\src\test\java\net\minestom\server\network\SocketReadTest.java,net.minestom.server.network.SocketReadTest,class,10,10,0,10,10,1,0,21,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,72,0,1,0,0,0,8,42,27,0,35,1,0,0,4,31,1,0
C:\Minestom-master\src\main\java\net\minestom\server\command\CommandParserImpl.java,net.minestom.server.command.CommandStringReader$ArgumentResult,interface,2,2,0,2,3,1,0,0,0,NaN,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0
C:\Minestom-master\src\main\java\net\minestom\server\map\MapColors.java,net.minestom.server.map.MapColors$PreciseMapColor,innerclass,3,3,0,3,6,1,0,6,0,0.16666667,0.93333334,1,6,1,5,0,0,1,6,0,0,0,2,0,0,2,0,0,2,0,1,32,5,0,0,0,2,0,2,11,2,8,0,0,0,0,20,9,0
C:\Minestom-master\src\main\java\net\minestom\server\resourcepack\ResourcePack.java,net.minestom.server.resourcepack.ResourcePack,class,4,5,1,4,10,1,0,2,0,0.44444448,0.64285713,1,9,4,8,1,0,0,8,0,0,0,4,0,0,4,0,0,4,0,2,36,8,0,1,0,0,1,0,4,0,4,0,0,0,0,39,1,0
C:\Minestom-master\src\test\java\net\minestom\server\tag\TagSerializerTest.java,net.minestom.server.tag.TagSerializerTest,class,4,4,0,4,1,1,0,6,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,0
C:\Minestom-master\src\main\java\net\minestom\server\map\framebuffers\LargeFramebufferDefaultView.java,net.minestom.server.map.framebuffers.LargeFramebufferDefaultView,class,5,8,3,5,11,1,0,7,0,0.25,1,1,4,0,2,2,0,0,2,0,0,0,4,0,0,4,0,0,4,0,1,26,4,2,0,0,0,0,4,7,3,6,2,0,0,0,22,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\water\fish\CodMeta.java,net.minestom.server.entity.metadata.water.fish.CodMeta,class,4,4,0,4,1,7,0,0,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,16,1,0
C:\Minestom-master\src\main\java\net\minestom\server\gamedata\tags\Tag.java,net.minestom.server.gamedata.tags.Tag$BasicType,enum,4,4,0,4,7,1,0,7,0,0.6,0.1,0.1,5,1,4,0,0,1,5,0,0,0,4,1,0,4,0,0,4,0,1,27,5,1,0,0,0,5,0,4,0,9,2,0,0,5,36,1,0
C:\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\minecraft\ArgumentFloatRange.java,net.minestom.server.command.builder.arguments.minecraft.ArgumentFloatRange,class,3,4,1,3,3,3,0,2,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,2,0,0,0,0,0,0,0,0,14,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\AnimalMeta.java,net.minestom.server.entity.metadata.animal.AnimalMeta,class,4,21,17,4,1,6,17,0,0,1,NaN,NaN,1,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,16,1,0
C:\Minestom-master\src\main\java\net\minestom\server\tag\TagHandler.java,net.minestom.server.tag.TagHandler,interface,11,34,23,11,9,1,0,1,36,0,0,0,9,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0
C:\Minestom-master\src\test\java\net\minestom\server\tag\TagEqualityTest.java,net.minestom.server.tag.TagEqualityTest,class,2,2,0,2,8,1,0,6,28,0,0,0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,44,0,0,0,0,0,23,0,16,0,16,0,0,0,0,16,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\CowMeta.java,net.minestom.server.entity.metadata.animal.CowMeta,class,4,5,1,4,1,7,1,0,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,15,1,0
C:\Minestom-master\src\test\java\net\minestom\server\entity\player\PlayerBlockPlacementIntegrationTest.java,net.minestom.server.entity.player.PlayerBlockPlacementIntegrationTest,class,8,8,0,8,2,1,0,19,1,0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,10,16,5,0,6,0,0,0,1,27,1,0
C:\Minestom-master\src\main\java\net\minestom\server\network\UuidProvider.java,net.minestom.server.network.UuidProvider,interface,1,2,1,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0
C:\Minestom-master\src\main\java\net\minestom\server\event\player\AsyncPlayerPreLoginEvent.java,net.minestom.server.event.player.AsyncPlayerPreLoginEvent,class,4,4,0,4,6,1,0,2,1,0.5555556,0.46666667,1,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,1,0,0,25,3,0,0,0,0,0,0,5,0,3,0,0,0,0,31,1,0
C:\Minestom-master\src\main\java\net\minestom\server\registry\Registry.java,net.minestom.server.registry.Resource,enum,1,2,1,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,15,0,1,0,1,0,0,0,0,24,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\AbstractMinecartContainerMeta.java,net.minestom.server.entity.metadata.minecart.AbstractMinecartContainerMeta,class,4,6,2,4,1,3,2,0,0,1,NaN,NaN,1,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,16,1025,0
C:\Minestom-master\src\main\java\net\minestom\server\event\trait\PlayerInstanceEvent.java,net.minestom.server.event.trait.PlayerInstanceEvent,interface,4,9,5,4,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Minestom-master\src\main\java\net\minestom\server\ping\ResponseData.java,net.minestom.server.ping.ResponseData$PingPlayer,innerclass,2,2,0,2,4,1,0,0,0,0.25,0,0,4,1,2,2,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,23,9,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\pathfinding\PFColumnarSpace.java,net.minestom.server.entity.pathfinding.PFColumnarSpace,class,9,10,1,9,5,1,0,2,6,0.6666667,0.2,0.3,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,3,0,1,22,4,0,0,0,0,0,1,4,0,4,0,0,0,0,21,17,0
C:\Minestom-master\src\test\java\net\minestom\server\entity\EntityViewIntegrationTest.java,net.minestom.server.entity.EntityViewIntegrationTest,class,6,6,0,6,9,1,0,27,36,0,0,0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,92,32,0,36,1,0,0,4,42,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\monster\EndermanMeta.java,net.minestom.server.entity.metadata.monster.EndermanMeta,class,5,5,0,5,7,6,0,5,0,0.5714286,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,2,2,2,0,0,0,2,0,3,25,3,0,0,0,0,0,5,2,5,2,0,0,0,0,26,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\animal\ChickenMeta.java,net.minestom.server.entity.metadata.animal.ChickenMeta,class,4,4,0,4,1,7,0,0,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,15,1,0
C:\Minestom-master\src\main\java\net\minestom\server\inventory\type\AnvilInventory.java,net.minestom.server.inventory.type.AnvilInventory,class,3,3,0,3,4,2,0,1,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
C:\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\number\ArgumentInteger.java,net.minestom.server.command.builder.arguments.number.ArgumentInteger,class,2,3,1,2,2,3,0,2,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0
C:\Minestom-master\src\main\java\net\minestom\server\map\MapColors.java,net.minestom.server.map.MapColors,enum,6,12,6,6,35,1,0,19,50,0.8376068,0.06666667,0.13333334,13,5,8,4,0,1,10,0,0,0,9,6,0,9,0,0,8,0,15,196,11,5,9,2,16,7,210,46,30,33,4,0,3,0,89,1,0
C:\Minestom-master\src\main\java\net\minestom\server\network\packet\server\LazyPacket.java,net.minestom.server.network.packet.server.LazyPacket,class,4,6,2,4,4,1,0,1,0,0.25,1,1,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,17,1,0,2,0,0,0,0,5,0,3,3,0,0,0,18,17,0
C:\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerStopSprintingEvent.java,net.minestom.server.event.player.PlayerStopSprintingEvent,class,3,4,1,3,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\monster\skeleton\StrayMeta.java,net.minestom.server.entity.metadata.monster.skeleton.StrayMeta,class,4,4,0,4,1,7,0,0,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,1,2,1,2,0,0,0,0,16,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\villager\AbstractVillagerMeta.java,net.minestom.server.entity.metadata.villager.AbstractVillagerMeta,class,4,5,1,4,3,6,1,3,1,0.6666667,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,2,2,2,0,0,0,2,0,1,13,1,0,0,0,0,0,2,2,1,2,0,0,0,0,23,1,0
C:\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\minecraft\registry\ArgumentPotionEffect.java,net.minestom.server.command.builder.arguments.minecraft.registry.ArgumentPotionEffect,class,4,5,1,4,4,3,0,3,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,0
C:\Minestom-master\src\main\java\net\minestom\server\entity\metadata\water\fish\TropicalFishMeta.java,net.minestom.server.entity.metadata.water.fish.TropicalFishMeta,class,9,10,1,9,7,7,0,7,19,0.85714287,0.04761905,0.04761905,7,2,7,0,0,0,7,0,0,0,2,2,2,0,0,0,2,0,3,80,5,0,0,0,2,0,14,17,1,7,0,0,3,0,47,1,0
C:\Minestom-master\src\main\java\net\minestom\server\instance\IChunkLoader.java,net.minestom.server.instance.IChunkLoader,interface,7,11,4,7,12,1,0,13,28,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,2,45,5,1,1,1,0,0,1,4,0,7,4,0,0,3,115,1,0
